gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
1929817451;d415c253-4d61-4459-9d25-4015b9084fb0;91288ea7-e587-4159-baea-1513befb2bfb;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria iberica (G.Hamel) Lami, 1934;Laminaria iberica (Hamel) Lami;(Hamel) Lami;ES;a La Corogne;;;;ae447c50-b8a8-11d8-92a4-b8a03c50a862;;;;;;;;;1895-10-31T00:00:00Z;31;10;1895;5422379;5422378;PRESERVED_SPECIMEN;NY;NY;2256697;s.n.;;;CC0_1_0;The New York Botanical Garden;M. C. Sauvageau;;;2020-02-06T12:02:10.274Z;StillImage;
1912753512;da23c0cd-312a-46c2-9da6-c29f21b4bf79;b08010c8-3e3a-45f5-a6e3-942919080b76;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Manacles Site D;England;present;;9382d4f6-0f5c-4481-8c62-01bae79a32e6;50.04052;-5.061638;100.0;;;;;;2015-06-18T00:00:00Z;18;6;2015;5422378;5422378;HUMAN_OBSERVATION;TWT;MRCON05000000002;;;;;CC_BY_4_0;;Dominic Flint;;;2019-12-30T16:54:16.195Z;;COORDINATE_REPROJECTION_FAILED
1912753277;da23c0cd-312a-46c2-9da6-c29f21b4bf79;7b11fddf-1bf3-4fa7-9b83-725025c5c7d8;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;W of Godrevy Island;England;present;;9382d4f6-0f5c-4481-8c62-01bae79a32e6;50.24068;-5.406728;100.0;;;;;;2015-07-19T00:00:00Z;19;7;2015;5422378;5422378;HUMAN_OBSERVATION;TWT;MRCON05000000002;;;;;CC_BY_4_0;;Dominic Flint;;;2019-12-30T16:54:16.207Z;;COORDINATE_REPROJECTION_FAILED
1912753145;da23c0cd-312a-46c2-9da6-c29f21b4bf79;40c2d12b-90ce-4cd2-8d6c-62c6d44ecc14;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;St Austell Bay - North of Gwineas Rocks - Site 2;England;present;;9382d4f6-0f5c-4481-8c62-01bae79a32e6;50.24538;-4.763467;100.0;;;;;;2017-11-03T00:00:00Z;3;11;2017;5422378;5422378;HUMAN_OBSERVATION;TWT;MRLRC0070000003F;;;;;CC_BY_4_0;;Dominic Flint;;;2019-12-30T16:54:16.091Z;;COORDINATE_REPROJECTION_FAILED
1912751876;da23c0cd-312a-46c2-9da6-c29f21b4bf79;0c397035-1335-405f-b8d4-65f3ddd13cc1;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Manacles Site A;England;present;;9382d4f6-0f5c-4481-8c62-01bae79a32e6;50.03918;-5.06443;100.0;;;;;;2015-06-18T00:00:00Z;18;6;2015;5422378;5422378;HUMAN_OBSERVATION;TWT;MRCON05000000002;;;;;CC_BY_4_0;;Dominic Flint;;;2019-12-30T16:54:16.066Z;;COORDINATE_REPROJECTION_FAILED
1889275168;686c1b9b-5f29-4e1f-8c28-f9779d264579;dd64719e-d4dc-4c5f-a1d2-cfb3394c4dde;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Darrity's Hole, Gap Point;England;present;;f0a23325-1a1d-4b4c-a192-63765963d0a4;49.92373;-6.27391;100.0;;;;;;2010-09-11T00:00:00Z;11;9;2010;5422378;5422378;HUMAN_OBSERVATION;Porcupine Marine Natural History Society;MRLRC00300000048;;;;;CC_BY_4_0;;Angie Gall;;;2019-12-24T06:47:11.028Z;;COORDINATE_REPROJECTION_FAILED
1889274075;686c1b9b-5f29-4e1f-8c28-f9779d264579;f60156f5-f514-4e98-ab17-c25e1ef89911;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Thurlestone north;England;present;;f0a23325-1a1d-4b4c-a192-63765963d0a4;50.26175;-3.85884;100.0;;;;;;2017-03-13T00:00:00Z;13;3;2017;5422378;5422378;HUMAN_OBSERVATION;Porcupine Marine Natural History Society;MRPMN00100000064;;;;;CC_BY_4_0;;Katherine Slade;;;2019-12-24T06:47:11.233Z;;COORDINATE_REPROJECTION_FAILED
1889272590;686c1b9b-5f29-4e1f-8c28-f9779d264579;7a2872b9-bf19-4d44-96cc-c83b48fc0601;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Menawethan;England;present;;f0a23325-1a1d-4b4c-a192-63765963d0a4;49.94415;-6.242544;100.0;;;;;;2010-09-08T00:00:00Z;8;9;2010;5422378;5422378;HUMAN_OBSERVATION;Porcupine Marine Natural History Society;MRLRC00300000048;;;;;CC_BY_4_0;;Keith Hiscock;;;2019-12-24T06:47:10.813Z;;COORDINATE_REPROJECTION_FAILED
1889269722;686c1b9b-5f29-4e1f-8c28-f9779d264579;4b891546-8c6f-42dc-a183-aacd07092db1;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Trinity Rock;England;present;;f0a23325-1a1d-4b4c-a192-63765963d0a4;49.93756;-6.249996;100.0;;;;;;2010-09-11T00:00:00Z;11;9;2010;5422378;5422378;HUMAN_OBSERVATION;Porcupine Marine Natural History Society;MRLRC00300000048;;;;;CC_BY_4_0;;Angie Gall;;;2019-12-24T06:47:10.310Z;;COORDINATE_REPROJECTION_FAILED
1889262895;686c1b9b-5f29-4e1f-8c28-f9779d264579;a2c5e8a1-b19b-40ee-bd9a-da31a9ff2896;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Chuch Rocks, Old Town Bay;England;present;;f0a23325-1a1d-4b4c-a192-63765963d0a4;49.90814;-6.285266;100.0;;;;;;2010-09-12T00:00:00Z;12;9;2010;5422378;5422378;HUMAN_OBSERVATION;Porcupine Marine Natural History Society;MRLRC00300000048;;;;;CC_BY_4_0;;Angie Gall;;;2019-12-24T06:47:10.385Z;;COORDINATE_REPROJECTION_FAILED
1889262624;686c1b9b-5f29-4e1f-8c28-f9779d264579;ef7058e8-357e-4785-8553-0b8e5abd06b9;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Raglan Reef, Manacles;England;present;;f0a23325-1a1d-4b4c-a192-63765963d0a4;50.04395;-5.040928;100.0;;;;;;2012-09-15T00:00:00Z;15;9;2012;5422378;5422378;HUMAN_OBSERVATION;Porcupine Marine Natural History Society;MRLRC00300000054;;;;;CC_BY_4_0;;Emily Priestley;;;2019-12-24T06:47:10.674Z;;COORDINATE_REPROJECTION_FAILED
1888907172;52422715-c1db-40a0-ba16-b84a295d248a;434697c9-434a-46d9-9ff3-462f7217c11f;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Peter's Rock, St Martin's;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.96648;-6.245235;100.0;;;;;;2017-06-19T00:00:00Z;19;6;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000097;;;;;CC_BY_4_0;;Desmond Curran, Sally Sharrock;;;2019-12-30T22:43:48.201Z;;
1888896790;52422715-c1db-40a0-ba16-b84a295d248a;fd391b2c-581a-450c-9b8f-8d10840b0c6b;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Mini Ha Ha/Penninis Head;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.90276;-6.300826;100.0;;;;;;2016-09-16T00:00:00Z;16;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000092;;;;;CC_BY_4_0;;Kate Lock, Bernard Picton, Blaise Bullimore;;;2019-12-30T22:43:50.917Z;;
1888892227;52422715-c1db-40a0-ba16-b84a295d248a;13becf8e-1cff-4aab-863c-363222dbd660;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Mewstone West;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.3054;-4.110943;100.0;;;;;;2016-06-05T00:00:00Z;5;6;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS01500000079;;;;;CC_BY_4_0;;Maya Plass, Natalie Hirst, Richard Dean;;;2019-12-30T22:43:39.309Z;;
1888890506;52422715-c1db-40a0-ba16-b84a295d248a;7740cb1a-0028-40e7-a869-cc088ee3dbaf;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Gull Rock;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.19794;-4.900571;100.0;;;;;;2017-08-27T00:00:00Z;27;8;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC0030000009F;;;;;CC_BY_4_0;;Janet Dallimore, John Yarrow;;;2019-12-30T22:43:43.994Z;;
1888889476;52422715-c1db-40a0-ba16-b84a295d248a;a3c8fd8c-2df2-4207-8eea-9bde12285b70;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Reef South of Plymouth Breakwater (E End);England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.32977;-4.141337;100.0;;;;;;2017-11-26T00:00:00Z;26;11;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS01500000086;;;;;CC_BY_4_0;;Chris Webb;;;2019-12-30T22:43:49.422Z;;
1888887478;52422715-c1db-40a0-ba16-b84a295d248a;82bb08c2-2bb7-483a-869e-951cd98f4558;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Inner Gilstone, St Mary's;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.90366;-6.290874;100.0;;;;;;2016-09-14T00:00:00Z;14;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000092;;;;;CC_BY_4_0;;Kerry Lewis, Bernard Picton;;;2019-12-30T22:43:48.905Z;;
1888885438;52422715-c1db-40a0-ba16-b84a295d248a;500ece61-ccd0-45e4-a0ea-085818697862;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Mewstone Gullies;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.30659;-4.110898;100.0;;;;;;2016-05-08T00:00:00Z;8;5;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS01500000079;;;;;CC_BY_4_0;;Sally Sharrock;;;2019-12-30T22:43:48.214Z;;
1888884788;52422715-c1db-40a0-ba16-b84a295d248a;01326499-e8eb-4146-9380-6461c405281c;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Black Rock, Tean;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.9794;-6.311407;100.0;;;;;;2017-06-21T00:00:00Z;21;6;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000097;;;;;CC_BY_4_0;;Chris Webb;;;2019-12-30T22:43:34.212Z;;
1888883301;52422715-c1db-40a0-ba16-b84a295d248a;b4f11ed0-4f1e-4be2-9f0c-c815cdc390d5;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Governor Buoy, Fal Estuary;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.15275;-5.039287;100.0;;;;;;2016-09-07T00:00:00Z;7;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000088;;;;;CC_BY_4_0;;Matt Slater;;;2019-12-30T22:43:44.889Z;;
1888881049;52422715-c1db-40a0-ba16-b84a295d248a;3a14340f-5313-433b-bd2f-cbd20dba5c45;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Tean Sound;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.96481;-6.305658;100.0;;;;;;2017-06-23T00:00:00Z;23;6;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000097;;;;;CC_BY_4_0;;Sally Sharrock;;;2019-12-30T22:43:47.836Z;;
1888872714;52422715-c1db-40a0-ba16-b84a295d248a;c5ac55df-5a4e-4c76-97b3-307fdd0dbfc8;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Reef South of Plymouth Breakwater (E End);England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.32977;-4.141337;100.0;;;;;;2017-11-26T00:00:00Z;26;11;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS01500000086;;;;;CC_BY_4_0;;Tom Maw, Sally Sharrock;;;2019-12-30T22:43:49.695Z;;
1888871411;52422715-c1db-40a0-ba16-b84a295d248a;794ee1ad-78d8-46e2-af59-e7f24b0ba219;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Daymark, St Martin's;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.96928;-6.263579;100.0;;;;;;2016-09-11T00:00:00Z;11;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000092;;;;;CC_BY_4_0;;Bernard Picton, Blaise Bullimore, David Kipling;;;2019-12-30T22:43:48.746Z;;
1888870466;52422715-c1db-40a0-ba16-b84a295d248a;f277bec6-2823-4331-adf2-d1e7944e3a5f;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Fairylands Middle Pinnacle;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.29162;-4.06064;100.0;;;;;;2016-06-05T00:00:00Z;5;6;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS01500000079;;;;;CC_BY_4_0;;Keith Wilson, Mark Harrison;;;2019-12-30T22:43:45.549Z;;
1888869653;52422715-c1db-40a0-ba16-b84a295d248a;5267cdf9-72ae-4758-b0f2-d687da54a203;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Reef South of Plymouth Breakwater (E End);England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.32977;-4.141337;100.0;;;;;;2017-11-26T00:00:00Z;26;11;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS01500000086;;;;;CC_BY_4_0;;James Tapley;;;2019-12-30T22:43:47.806Z;;
1888861556;52422715-c1db-40a0-ba16-b84a295d248a;60084329-8d74-461e-bd20-4546e5606f6b;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Mewstone West;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.3054;-4.110943;100.0;;;;;;2016-06-05T00:00:00Z;5;6;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS01500000079;;;;;CC_BY_4_0;;Maya Plass, Natalie Hirst, Richard Dean;;;2019-12-30T22:43:48.769Z;;
1888860714;52422715-c1db-40a0-ba16-b84a295d248a;8e47d2a4-6a39-4091-92a9-cf67b115e73b;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Flat Ledges, St Martin's;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.96851;-6.251735;100.0;;;;;;2016-09-11T00:00:00Z;11;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000092;;;;;CC_BY_4_0;;Kate Lock, David Kipling;;;2019-12-30T22:43:49.188Z;;
1888858334;52422715-c1db-40a0-ba16-b84a295d248a;fa01c31e-b10f-48ed-9e80-01b71eefdd05;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Nimmoland, East of St Martin's;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.96917;-6.256834;100.0;;;;;;2017-06-22T00:00:00Z;22;6;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000097;;;;;CC_BY_4_0;;Chris Wood, Chris Webb, Sally Sharrock;;;2019-12-30T22:43:49.734Z;;
1888856847;52422715-c1db-40a0-ba16-b84a295d248a;33708038-687a-4cb6-9572-d740209d6447;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Bovisand Harbour;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.33706;-4.127076;100.0;;;;;;2017-04-27T00:00:00Z;27;4;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS01500000086;;;;;CC_BY_4_0;;Sally Sharrock;;;2019-12-30T22:43:42.023Z;;
1888852664;52422715-c1db-40a0-ba16-b84a295d248a;87340ca9-c0a4-4a94-8274-474965b57056;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Easter Treat, Trinity Rock;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.93556;-6.252412;100.0;;;;;;2017-06-19T00:00:00Z;19;6;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000097;;;;;CC_BY_4_0;;Chris Wood, Sally Sharrock, Bee Nuttall;;;2019-12-30T22:43:44.265Z;;
1888850953;52422715-c1db-40a0-ba16-b84a295d248a;9c9ac337-871f-4f9c-b3bc-61a2d439c1dd;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Cita Wreck/Newfoundland Point;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.91253;-6.278339;100.0;;;;;;2016-09-16T00:00:00Z;16;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000092;;;;;CC_BY_4_0;;Richard West, Steve Bounds, Sarah Bowen;;;2019-12-30T22:43:49.673Z;;
1888847974;52422715-c1db-40a0-ba16-b84a295d248a;dbf5f85b-0d91-414d-b0cb-badd6d0ebf1b;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;East Rutts;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.22392;-3.98035;100.0;;;;;;2016-03-13T00:00:00Z;13;3;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS0150000007A;;;;;CC_BY_4_0;;Chris Wood;;;2019-12-30T22:43:45.010Z;;
1888845802;52422715-c1db-40a0-ba16-b84a295d248a;7452b2c0-9a4a-4121-9cb1-fffd7f4cc091;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Peter's Ledge, Eastern Isles;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.97523;-6.245016;100.0;;;;;;2016-09-15T00:00:00Z;15;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000092;;;;;CC_BY_4_0;;Kate Lock;;;2019-12-30T22:43:48.304Z;;
1888845301;52422715-c1db-40a0-ba16-b84a295d248a;41aff52b-112b-403f-8906-14f6de510ed1;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Outer Bizzies;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.13949;-4.943269;100.0;;;;;;2017-07-07T00:00:00Z;7;7;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC0030000009F;;;;;CC_BY_4_0;;Janet Dallimore;;;2019-12-30T22:43:42.552Z;;
1888842276;52422715-c1db-40a0-ba16-b84a295d248a;b80b22a0-bf76-4860-a65a-1e8d00032657;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;SW Zone Point;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.13263;-5.027836;100.0;;;;;;2017-07-05T00:00:00Z;5;7;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC0030000009F;;;;;CC_BY_4_0;;Janet Dallimore;;;2019-12-30T22:43:49.178Z;;
1888838709;52422715-c1db-40a0-ba16-b84a295d248a;f4621b2d-cda6-42e3-9a80-033b1c468719;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Gap Point/Darity Hole;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.92251;-6.274109;100.0;;;;;;2016-09-15T00:00:00Z;15;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000092;;;;;CC_BY_4_0;;Jon Chamberlain;;;2019-12-30T22:43:45.557Z;;
1888834465;52422715-c1db-40a0-ba16-b84a295d248a;4bbddeb7-10be-4cee-bf2e-6373ade340b9;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Porthkerris Point;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.06607;-5.064957;100.0;;;;;;2017-04-11T00:00:00Z;11;4;2017;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000098;;;;;CC_BY_4_0;;Chris Wood;;;2019-12-30T22:43:48.187Z;;
1888830446;52422715-c1db-40a0-ba16-b84a295d248a;b6911c79-90a4-46b0-b38e-fd8fde624ce2;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Wingletang Ledges North;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.88181;-6.335618;100.0;;;;;;2016-09-13T00:00:00Z;13;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000092;;;;;CC_BY_4_0;;Steve Bounds, Bernard Picton;;;2019-12-30T22:43:49.609Z;;
1888828266;52422715-c1db-40a0-ba16-b84a295d248a;778c85e8-a983-41bc-96fd-d17122203f36;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Flat Ledges, St Martin's;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;49.96851;-6.251735;100.0;;;;;;2016-09-11T00:00:00Z;11;9;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRLRC00300000092;;;;;CC_BY_4_0;;Kate Lock, David Kipling;;;2019-12-30T22:43:48.721Z;;
1888825394;52422715-c1db-40a0-ba16-b84a295d248a;ec1f39ef-e25b-42b7-8b6c-1abf127be95d;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Mewstone West;England;present;;5d662340-07fa-41b7-a3fc-e2e63ca50800;50.30659;-4.110898;100.0;;;;;;2016-05-08T00:00:00Z;8;5;2016;5422378;5422378;HUMAN_OBSERVATION;Seasearch;MRMCS01500000079;;;;;CC_BY_4_0;;James Stewart, Rick Allbrook;;;2019-12-30T22:43:45.501Z;;
