gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3853688569	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E113-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.40479	3.18192	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.732Z		RECORDED_DATE_INVALID
3853688565	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E138-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.731Z		RECORDED_DATE_INVALID
3853688556	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1C9-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.30274	3.55428	5000.0						2013-09-09T00:00:00	9	9	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.731Z		
3853688553	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E17B-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.730Z		RECORDED_DATE_INVALID
3853688547	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1A4-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.729Z		RECORDED_DATE_INVALID
3853688537	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E05A-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.28268	5.15502	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.726Z		
3853688536	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E135-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.727Z		RECORDED_DATE_INVALID
3853688529	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E0D8-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.48112	3.80311	5000.0						2013-07-15T00:00:00	15	7	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.726Z		
3853688523	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E0BD-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.39115	3.80186	5000.0						2013-07-15T00:00:00	15	7	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.725Z		
3853688522	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E11A-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.726Z		RECORDED_DATE_INVALID
3853688519	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E034-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.28507	5.03193	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.723Z		
3853688514	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1D9-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.21279	3.55341	5000.0						2013-09-09T00:00:00	9	9	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.723Z		
3853688513	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1A2-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.723Z		RECORDED_DATE_INVALID
3853688510	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E0E2-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.39115	3.80186	5000.0						2013-07-15T00:00:00	15	7	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.722Z		
3853688505	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1E3-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.21335	3.43044	5000.0						2013-09-09T00:00:00	9	9	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.721Z		
3853688502	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E072-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.37499	5.03511	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.708Z		
3853688499	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1BE-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.718Z		RECORDED_DATE_INVALID
3853688497	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E176-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.719Z		RECORDED_DATE_INVALID
3853688496	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E15B-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.722Z		RECORDED_DATE_INVALID
3853688493	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E027-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.37499	5.03511	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.706Z		
3853688491	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1A5-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.708Z		RECORDED_DATE_INVALID
3853688483	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E075-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.37499	5.03511	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.722Z		
3853688477	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1F0-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.21279	3.55341	5000.0						2013-09-09T00:00:00	9	9	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.720Z		
3853688460	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E0FE-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.39115	3.80186	5000.0						2013-07-15T00:00:00	15	7	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.717Z		
3853688451	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E0E5-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.39115	3.80186	5000.0						2013-07-15T00:00:00	15	7	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.717Z		
3853688449	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E031-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.37499	5.03511	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.716Z		
3853688448	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E15E-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.716Z		RECORDED_DATE_INVALID
3853688443	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E132-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.713Z		RECORDED_DATE_INVALID
3853688439	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E05D-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.28268	5.15502	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.711Z		
3853688434	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E180-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.712Z		RECORDED_DATE_INVALID
3853688433	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E128-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.712Z		RECORDED_DATE_INVALID
3853688431	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E0BA-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.39115	3.80186	5000.0						2013-07-15T00:00:00	15	7	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.711Z		
3853688430	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E068-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.37261	5.15839	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.712Z		
3853688423	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E09E-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.28268	5.15502	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.711Z		
3853688418	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E11D-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.709Z		RECORDED_DATE_INVALID
3853688414	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1BB-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.40479	3.18192	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.710Z		RECORDED_DATE_INVALID
3853688401	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E0FB-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.39115	3.80186	5000.0						2013-07-15T00:00:00	15	7	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.707Z		
3853688400	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E19F-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.707Z		RECORDED_DATE_INVALID
3853688399	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1E6-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.21279	3.55341	5000.0						2013-09-09T00:00:00	9	9	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.703Z		
3853688389	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E173-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.705Z		RECORDED_DATE_INVALID
3853688381	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1E9-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.21279	3.55341	5000.0						2013-09-09T00:00:00	9	9	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.703Z		
3853688372	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E169-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.49467	3.1822	5000.0										2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.702Z		RECORDED_DATE_INVALID
3853688367	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1CE-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.30274	3.55428	5000.0						2013-09-09T00:00:00	9	9	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.700Z		
3853688364	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E0A4-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.28507	5.03193	5000.0						2014-06-30T00:00:00	30	6	2014	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.700Z		
3853688359	dc85aee5-0337-4466-be97-b02dc77fce25	D3CDDE38-E1F3-2FB7-E053-5514A8C0A381	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.21279	3.55341	5000.0						2013-09-09T00:00:00	9	9	2013	2261251	2261251	HUMAN_OBSERVATION					Lorenzo Bramanti	2021-12-23T00:00:00	CC_BY_4_0		guizien			2022-09-09T09:49:48.702Z		
